epoch,lr,train_loss,train_acc,val_n_patients,val_auc,val_accuracy,val_balanced_accuracy,val_macro_f1,val_sensitivity,val_specificity,val_ppv,val_npv,val_per_class_auc_0,val_per_class_auc_1,val_per_class_recall_0,val_per_class_recall_1,val_class_counts_0,val_class_counts_1,val_positive_rate,val_trivial_baseline_accuracy,val_val_loss,val_val_acc_slice,val_confusion_0,val_confusion_1,seconds
19,2.7664918882530227e-05,0.3094591609993025,0.9873625471852946,268,0.4904647435897436,0.7164179104477612,0.5030448717948718,0.49257598405580466,0.11666666666666667,0.8894230769230769,0.23333333333333334,0.7773109243697479,,,0.8894,0.1167,208,60,0.22388059701492538,0.7761194029850746,0.7359060049057007,0.7158878504672898,"[185, 23]","[53, 7]",55.987197399139404
20,2.7406208614118427e-05,0.30329998948588544,0.9913014935171508,268,0.515224358974359,0.7014925373134329,0.5112179487179487,0.5082568807339449,0.16666666666666666,0.8557692307692307,0.25,0.7807017543859649,,,0.8558,0.1667,208,60,0.22388059701492538,0.7761194029850746,0.7962363958358765,0.7102803738317757,"[178, 30]","[50, 10]",56.02372932434082
21,2.713525491562421e-05,0.3085723932048047,0.9898243886427047,268,0.5474358974358974,0.7014925373134329,0.5230769230769231,0.5227920227920227,0.2,0.8461538461538461,0.2727272727272727,0.7857142857142857,,,0.8462,0.2,208,60,0.22388059701492538,0.7761194029850746,0.7933611869812012,0.7149532710280374,"[176, 32]","[48, 12]",56.05591535568237
22,2.685232518563535e-05,0.30545544307376293,0.9919579845724602,268,0.5048076923076923,0.6791044776119403,0.502724358974359,0.5013845621322257,0.18333333333333332,0.8221153846153846,0.22916666666666666,0.7772727272727272,,,0.8221,0.1833,208,60,0.22388059701492538,0.7761194029850746,0.8701537847518921,0.6850467289719626,"[171, 37]","[49, 11]",55.375383615493774
23,2.6557698641636835e-05,0.2995171921800632,0.9919579845724602,268,0.5366987179487179,0.667910447761194,0.48365384615384616,0.4803825458031066,0.15,0.8173076923076923,0.19148936170212766,0.7692307692307693,,,0.8173,0.15,208,60,0.22388059701492538,0.7761194029850746,0.9071115255355835,0.6831775700934579,"[170, 38]","[51, 9]",55.79643273353577
24,2.6251666044456892e-05,0.30134532182807117,0.9926144756277696,268,0.5334935897435897,0.7350746268656716,0.5032051282051282,0.48370641703975037,0.08333333333333333,0.9230769230769231,0.23809523809523808,0.7773279352226721,,,0.9231,0.0833,208,60,0.22388059701492538,0.7761194029850746,0.6862295269966125,0.7373831775700934,"[192, 16]","[55, 5]",55.864895820617676
25,2.593452941132117e-05,0.2983585760234593,0.9935992122107337,268,0.5058493589743589,0.7276119402985075,0.5102564102564102,0.4991680106494637,0.11666666666666667,0.9038461538461539,0.25925925925925924,0.7800829875518672,,,0.9038,0.1167,208,60,0.22388059701492538,0.7761194029850746,0.7243245244026184,0.7271028037383177,"[188, 20]","[53, 7]",54.9833402633667
26,2.560660171779821e-05,0.30043421209533483,0.9931068439192516,268,0.5052083333333333,0.6567164179104478,0.4823717948717949,0.4807951482479785,0.16666666666666666,0.7980769230769231,0.19230769230769232,0.7685185185185185,,,0.7981,0.1667,208,60,0.22388059701492538,0.7761194029850746,0.9086179137229919,0.6598130841121496,"[166, 42]","[50, 10]",56.14875411987305
27,2.526820658893033e-05,0.30181641346242616,0.9917938618086328,268,0.5288461538461539,0.6940298507462687,0.494551282051282,0.4880253471251514,0.13333333333333333,0.8557692307692307,0.21052631578947367,0.7739130434782608,,,0.8558,0.1333,208,60,0.22388059701492538,0.7761194029850746,0.8106579780578613,0.708411214953271,"[178, 30]","[52, 8]",55.32682538032532
28,2.4919677979854776e-05,0.2981999026482747,0.9926144756277696,268,0.527724358974359,0.7350746268656716,0.5032051282051282,0.48370641703975037,0.08333333333333333,0.9230769230769231,0.23809523809523808,0.7773279352226721,,,0.9231,0.0833,208,60,0.22388059701492538,0.7761194029850746,0.6563966870307922,0.7411214953271028,"[192, 16]","[55, 5]",55.90871000289917
29,2.4561359846230346e-05,0.2990896756203328,0.9931068439192516,268,0.5532852564102564,0.7164179104477612,0.5208333333333334,0.5178030303030303,0.16666666666666666,0.875,0.2777777777777778,0.7844827586206896,,,0.875,0.1667,208,60,0.22388059701492538,0.7761194029850746,0.8000746369361877,0.7121495327102804,"[182, 26]","[50, 10]",56.256953954696655
30,2.419360580479465e-05,0.29366683271274413,0.9962251764319711,268,0.510576923076923,0.6529850746268657,0.49775641025641026,0.49773290611208515,0.21666666666666667,0.7788461538461539,0.22033898305084745,0.7751196172248804,,,0.7788,0.2167,208,60,0.22388059701492538,0.7761194029850746,0.9927287101745605,0.6598130841121496,"[162, 46]","[47, 13]",55.27150297164917
31,2.38167787843871e-05,0.29775988454989333,0.994255703266043,268,0.5112980769230769,0.7164179104477612,0.5030448717948718,0.49257598405580466,0.11666666666666667,0.8894230769230769,0.23333333333333334,0.7773109243697479,,,0.8894,0.1167,208,60,0.22388059701492538,0.7761194029850746,0.7751815319061279,0.7093457943925233,"[185, 23]","[53, 7]",56.02870225906372
32,2.343125066778196e-05,0.2972823418010422,0.994255703266043,268,0.5033653846153846,0.6977611940298507,0.48509615384615384,0.4730940071360955,0.1,0.8701923076923077,0.18181818181818182,0.7702127659574468,,,0.8702,0.1,208,60,0.22388059701492538,0.7761194029850746,0.799440860748291,0.7037383177570093,"[181, 27]","[54, 6]",55.99533271789551
33,2.3037401924684947e-05,0.2935691644420339,0.9950763170851797,268,0.5255608974358974,0.7014925373134329,0.48157051282051283,0.465869456900847,0.08333333333333333,0.8798076923076923,0.16666666666666666,0.7689075630252101,,,0.8798,0.0833,208,60,0.22388059701492538,0.7761194029850746,0.7931399941444397,0.708411214953271,"[183, 25]","[55, 5]",55.5859477519989
