epoch,lr,train_loss,train_acc,val_n_patients,val_auc,val_accuracy,val_balanced_accuracy,val_macro_f1,val_per_class_auc_0,val_per_class_auc_1,val_per_class_auc_2,val_per_class_recall_0,val_per_class_recall_1,val_per_class_recall_2,val_class_counts_0,val_class_counts_1,val_class_counts_2,val_confusion_0,val_confusion_1,val_confusion_2,val_val_loss,val_val_acc_slice,seconds
11,9.75528258147577e-05,0.4357396356055766,0.954331877009315,268,0.6305379234413676,0.47761194029850745,0.4375332270069112,0.434933312689886,0.6351,0.6525,0.6039,0.5758,0.4868,0.25,132,76,60,"[76, 30, 26]","[28, 37, 11]","[26, 19, 15]",1.3636561632156372,0.45590994371482174,19.982646703720093
12,9.70440384477113e-05,0.4198564676113882,0.9640590223394608,268,0.6180435558700844,0.43656716417910446,0.4246411483253589,0.4090703804858105,0.6472,0.6188,0.5881,0.4318,0.5921,0.25,132,76,60,"[57, 51, 24]","[17, 45, 14]","[13, 32, 15]",1.5043766498565674,0.41228893058161353,20.246256828308105
13,9.64888242944126e-05,0.4072405697438381,0.9725496661445883,268,0.6178352894418103,0.5,0.42147793726741095,0.41451645190858993,0.63,0.6345,0.589,0.7197,0.3947,0.15,132,76,60,"[95, 24, 13]","[37, 30, 9]","[34, 17, 9]",1.3078274726867676,0.474671669793621,19.905863761901855
14,9.588773128419907e-05,0.40164443432631275,0.9760943038496415,268,0.6248197040210391,0.4216417910447761,0.41618819776714516,0.403631240736926,0.6341,0.6534,0.5869,0.4091,0.5395,0.3,132,76,60,"[54, 42, 36]","[25, 41, 10]","[20, 22, 18]",1.4384913444519043,0.4371482176360225,19.86095643043518
15,9.5241352623301e-05,0.39500894531572006,0.9802984090347044,268,0.6290419657849031,0.4925373134328358,0.4262094630515683,0.424650025139971,0.6357,0.6615,0.5899,0.6742,0.4211,0.1833,132,76,60,"[89, 25, 18]","[32, 32, 12]","[38, 11, 11]",1.27298903465271,0.474202626641651,19.750092267990112
16,9.455032620941843e-05,0.3880713345457918,0.9823592449097354,268,0.6445960313873433,0.503731343283582,0.4366028708133971,0.4366907731544562,0.6561,0.6434,0.6342,0.7045,0.3553,0.25,132,76,60,"[93, 23, 16]","[35, 27, 14]","[30, 15, 15]",1.2423039674758911,0.4821763602251407,19.98578143119812
17,9.381533400219321e-05,0.3825787239304262,0.9847498145247713,268,0.6401117498664907,0.5186567164179104,0.4347953216374269,0.424702694377729,0.6507,0.666,0.6036,0.75,0.4211,0.1333,132,76,60,"[99, 24, 9]","[35, 32, 9]","[36, 16, 8]",1.2404512166976929,0.49390243902439024,20.022183656692505
18,9.303710135019722e-05,0.37606326250927374,0.9878822850548182,268,0.6566918534144733,0.47761194029850745,0.4331206804891015,0.4325900356336994,0.6521,0.6515,0.6664,0.5985,0.4342,0.2667,132,76,60,"[79, 30, 23]","[31, 33, 12]","[25, 19, 16]",1.2497533559799194,0.47654784240150094,19.977632761001587
19,9.22163962751008e-05,0.37278745923409035,0.9889539197098343,268,0.6207061855305857,0.4291044776119403,0.3991228070175439,0.39601836547291097,0.638,0.6252,0.5989,0.5,0.4474,0.25,132,76,60,"[66, 35, 31]","[27, 34, 15]","[25, 20, 15]",1.385593056678772,0.44793621013133206,19.966935396194458
20,9.135402871372814e-05,0.3702680068754637,0.9903552881048553,268,0.6327006539105029,0.503731343283582,0.4470760233918128,0.45008818342151674,0.6197,0.6485,0.6299,0.6667,0.4079,0.2667,132,76,60,"[88, 23, 21]","[34, 31, 11]","[34, 10, 16]",1.258946180343628,0.47889305816135086,19.910176277160645
21,9.045084971874742e-05,0.3678318332165526,0.9909323221498639,268,0.6531613373404203,0.5074626865671642,0.43306751727804366,0.43152632997307494,0.6497,0.6412,0.6685,0.7273,0.3553,0.2167,132,76,60,"[96, 18, 18]","[37, 27, 12]","[30, 17, 13]",1.2059311866760254,0.49906191369606,20.096145391464233
22,8.950775061878456e-05,0.36383216134026464,0.9921688236748826,268,0.6428666239376378,0.5,0.44944178628389153,0.45022535048082496,0.6608,0.6539,0.6139,0.6439,0.4211,0.2833,132,76,60,"[85, 27, 20]","[29, 32, 15]","[28, 15, 17]",1.2460756301879883,0.4793621013133208,20.025319814682007
23,8.852566213878951e-05,0.36087659263972466,0.9934053251999011,268,0.6261719586313239,0.4962686567164179,0.4299043062200956,0.42746363276164606,0.6399,0.6206,0.618,0.6818,0.4079,0.2,132,76,60,"[90, 25, 17]","[35, 31, 10]","[29, 19, 12]",1.2823364734649658,0.47842401500938087,19.975231409072876
24,8.750555348152303e-05,0.3578116225347251,0.9946418267249196,268,0.6255629910380297,0.5261194029850746,0.4607921318447634,0.4519112151636577,0.6432,0.6504,0.5832,0.6894,0.5263,0.1667,132,76,60,"[91, 31, 10]","[32, 40, 4]","[30, 20, 10]",1.264509916305542,0.4831144465290807,19.946675300598145
25,8.644843137107063e-05,0.35587564433321656,0.9950539938999258,268,0.6224496806298278,0.4552238805970149,0.408187134502924,0.40795456801045765,0.6491,0.6172,0.601,0.5833,0.4079,0.2333,132,76,60,"[77, 30, 25]","[29, 31, 16]","[31, 15, 14]",1.2891331911087036,0.46153846153846156,19.93615698814392
26,8.535533905932742e-05,0.3525404712745239,0.9962080619899432,268,0.6314437540443733,0.4962686567164179,0.433625730994152,0.4317414900057907,0.6447,0.6453,0.6043,0.6667,0.4342,0.2,132,76,60,"[88, 27, 17]","[34, 33, 9]","[33, 15, 12]",1.2193533182144165,0.4807692307692308,19.77009868621826
27,8.422735529643448e-05,0.35305262119002967,0.9961256285549419,268,0.6213265213458712,0.4626865671641791,0.42791068580542263,0.4279705491316626,0.6148,0.6261,0.6231,0.553,0.4474,0.2833,132,76,60,"[73, 26, 33]","[28, 34, 14]","[28, 15, 17]",1.3075510263442993,0.43808630393996245,19.829650163650513
28,8.306559326618263e-05,0.35291315251215893,0.9946418267249196,268,0.619188615284784,0.5,0.4312599681020734,0.4275298759194779,0.6388,0.6303,0.5885,0.6894,0.4211,0.1833,132,76,60,"[91, 27, 14]","[32, 32, 12]","[33, 16, 11]",1.2740761041641235,0.4699812382739212,19.958114624023438
29,8.187119948743452e-05,0.3495054879415341,0.9953012942049295,268,0.6228715677704648,0.4925373134328358,0.3885167464114832,0.37293488939126734,0.6254,0.6393,0.6038,0.8182,0.1974,0.15,132,76,60,"[108, 9, 15]","[48, 15, 13]","[47, 4, 9]",1.3150224685668945,0.48827392120075047,20.109227657318115
30,8.064535268264887e-05,0.3481959716454744,0.9972796966449592,268,0.6185156011321841,0.4626865671641791,0.4274322169059011,0.42483645395347436,0.627,0.6491,0.5795,0.5455,0.4868,0.25,132,76,60,"[72, 32, 28]","[28, 37, 11]","[29, 16, 15]",1.3058514595031738,0.46153846153846156,20.056858777999878
31,7.938926261462371e-05,0.3478824589378452,0.9969499629049543,268,0.6356408888239383,0.5410447761194029,0.44415204678362574,0.44065193759282223,0.6569,0.6491,0.6009,0.8333,0.3158,0.1833,132,76,60,"[110, 11, 11]","[44, 24, 8]","[42, 7, 11]",1.2136356830596924,0.5023452157598499,19.69452667236328
32,7.810416889260659e-05,0.3441130210694708,0.9976918638199653,268,0.6416892151750897,0.5111940298507462,0.4572833599149389,0.4575301312223649,0.6454,0.672,0.6076,0.6894,0.3158,0.3667,132,76,60,"[91, 14, 27]","[33, 24, 19]","[29, 9, 22]",1.2813594341278076,0.4845215759849906,19.922245979309082
33,7.679133974894988e-05,0.3441226409869343,0.9972796966449592,268,0.637048949019247,0.5373134328358209,0.46863370547581074,0.470240036653931,0.6601,0.6353,0.6157,0.7348,0.4211,0.25,132,76,60,"[97, 24, 11]","[34, 32, 10]","[31, 14, 15]",1.235222578048706,0.4896810506566604,19.796016931533813
34,7.545207078751862e-05,0.34209561570047814,0.9979391641249691,268,0.6422456378653166,0.5074626865671642,0.4442317916002126,0.4438017781369974,0.6517,0.6619,0.6131,0.6818,0.4342,0.2167,132,76,60,"[90, 23, 19]","[34, 33, 9]","[32, 15, 13]",1.2206312417984009,0.4845215759849906,19.953163385391235
35,7.408768370508582e-05,0.3423468203234482,0.9979391641249691,268,0.6375052133324193,0.5074626865671642,0.4263157894736842,0.42455149560073396,0.6459,0.6328,0.6338,0.75,0.3289,0.2,132,76,60,"[99, 19, 14]","[43, 25, 8]","[37, 11, 12]",1.2299001216888428,0.4849906191369606,19.898337841033936
36,7.26995249869774e-05,0.34179578823108153,0.9976094303849642,268,0.6225312277484298,0.458955223880597,0.40651249335459866,0.4052462073057039,0.6202,0.6485,0.5989,0.5985,0.4211,0.2,132,76,60,"[79, 29, 24]","[32, 32, 12]","[33, 15, 12]",1.2800625562667847,0.4634146341463415,19.956676959991455
37,7.12889645782537e-05,0.3413479991859698,0.9978567306899678,268,0.631780141781593,0.5298507462686567,0.4435406698564593,0.4352033050663187,0.645,0.6618,0.5885,0.7727,0.4079,0.15,132,76,60,"[102, 23, 7]","[37, 31, 8]","[35, 16, 9]",1.2379716634750366,0.4901500938086304,19.95485281944275
38,6.985739453173908e-05,0.33927359882480834,0.9981864644299728,268,0.6204146204242953,0.4552238805970149,0.4351940457203616,0.42866740585207147,0.6403,0.6203,0.6006,0.4924,0.5132,0.3,132,76,60,"[65, 43, 24]","[23, 39, 14]","[23, 19, 18]",1.3854423761367798,0.4441838649155722,19.9528386592865
39,6.840622763423397e-05,0.3386555493158025,0.9985161981699777,268,0.6291148321600141,0.48880597014925375,0.404120148856991,0.39360910450019365,0.6359,0.6426,0.6088,0.7273,0.3684,0.1167,132,76,60,"[96, 24, 12]","[37, 28, 11]","[38, 15, 7]",1.2648283243179321,0.475140712945591,20.056873083114624
40,6.693689601226464e-05,0.33928498977310195,0.9984337647349765,268,0.6132538922206104,0.4291044776119403,0.40566188197767145,0.40265045981632136,0.6243,0.6258,0.5897,0.4924,0.4079,0.3167,132,76,60,"[65, 36, 31]","[23, 31, 22]","[23, 18, 19]",1.3859930038452148,0.4343339587242026,19.942030668258667
41,6.545084971874744e-05,0.33876289793452724,0.9981040309949716,268,0.6407019878019297,0.4962686567164179,0.4259702286018075,0.4255872742922074,0.6394,0.6573,0.6254,0.7121,0.3158,0.25,132,76,60,"[94, 15, 23]","[34, 24, 18]","[31, 14, 15]",1.2301592826843262,0.4723264540337711,19.87514638900757
42,6.394955530196154e-05,0.3380125041216718,0.9985161981699777,268,0.6350607148377079,0.5111940298507462,0.4364965443912812,0.42979333611195797,0.6454,0.673,0.5867,0.7121,0.4474,0.15,132,76,60,"[94, 24, 14]","[32, 34, 10]","[36, 15, 9]",1.2297358512878418,0.4901500938086304,19.972911834716797
43,6.24344943582428e-05,0.33618663171188484,0.9993405325199901,268,0.6258435243269802,0.4701492537313433,0.41924508240297714,0.42161229929666266,0.6165,0.6523,0.6087,0.6288,0.3289,0.3,132,76,60,"[83, 18, 31]","[33, 25, 18]","[33, 9, 18]",1.2634029388427734,0.4638836772983114,19.85171341896057
44,6.0907162069827195e-05,0.3359329315454723,0.9993405325199901,268,0.6508366947487496,0.5485074626865671,0.4736576289207868,0.4761108365457481,0.6832,0.6719,0.5974,0.7727,0.3816,0.2667,132,76,60,"[102, 17, 13]","[36, 29, 11]","[32, 12, 16]",1.1982265710830688,0.5023452157598499,20.03124499320984
45,5.93690657292863e-05,0.3363892738644794,0.9986810650399802,268,0.6506736474954353,0.5111940298507462,0.4371876661350345,0.42627515141077527,0.6452,0.6767,0.6301,0.7045,0.4737,0.1333,132,76,60,"[93, 29, 10]","[34, 36, 6]","[35, 17, 8]",1.2353746891021729,0.4929643527204503,19.920173168182373
46,5.7821723252011606e-05,0.33546787494976715,0.9990932322149864,268,0.6534258566403497,0.5223880597014925,0.4359383306751728,0.43027575714734106,0.6606,0.6548,0.6449,0.7727,0.3684,0.1667,132,76,60,"[102, 19, 11]","[42, 28, 6]","[34, 16, 10]",1.222806692123413,0.5079737335834896,19.877140522003174
47,5.6266661678215284e-05,0.3349393429990829,0.998928365344984,268,0.6338386525862338,0.5223880597014925,0.4515151515151515,0.44257065475218343,0.6576,0.6418,0.6021,0.7045,0.5,0.15,132,76,60,"[93, 25, 14]","[30, 38, 8]","[33, 18, 9]",1.2826884984970093,0.49671669793621015,20.009662628173828
48,5.470541566592577e-05,0.3342925142390879,0.998928365344984,268,0.6452387803974492,0.4925373134328358,0.43343965975544924,0.43378291443084666,0.6397,0.6486,0.6474,0.6591,0.4079,0.2333,132,76,60,"[87, 24, 21]","[30, 31, 15]","[32, 14, 14]",1.281146764755249,0.4892120075046904,19.90959143638611
