epoch,lr,train_loss,train_acc,val_n_patients,val_auc,val_accuracy,val_balanced_accuracy,val_macro_f1,val_per_class_auc_0,val_per_class_auc_1,val_per_class_auc_2,val_per_class_recall_0,val_per_class_recall_1,val_per_class_recall_2,val_class_counts_0,val_class_counts_1,val_class_counts_2,val_val_loss,val_val_acc_slice,val_confusion_0,val_confusion_1,val_confusion_2,seconds
1,0.0001,1.147927926129338,0.4401945429066029,268,0.6653385768106163,0.44776119402985076,0.4728867623604465,0.4316161616161616,0.6667,0.7087,0.6207,0.4318,0.2368,0.75,132,76,60,1.1257883310317993,0.4399624765478424,"[57, 4, 71]","[18, 18, 40]","[13, 2, 45]",24.30096673965454
2,9.997532801828658e-05,1.0148299681600856,0.5264199159178963,268,0.6392848615952331,0.4291044776119403,0.46669324827219566,0.4306701197136964,0.6281,0.6913,0.5984,0.3106,0.5395,0.55,132,76,60,1.3066456317901611,0.4155722326454034,"[41, 31, 60]","[9, 41, 26]","[9, 18, 33]",20.35151505470276
3,9.990133642141359e-05,0.9190997141878245,0.6113263539691699,268,0.6289922136042492,0.5074626865671642,0.45709728867623606,0.4592388454291305,0.6419,0.6827,0.5623,0.6818,0.2895,0.4,132,76,60,1.2877801656723022,0.4812382739212008,"[90, 4, 38]","[28, 22, 26]","[32, 4, 24]",20.08391547203064
4,9.977809823015401e-05,0.818943493168329,0.6854340120352815,268,0.6722774696386344,0.5186567164179104,0.46531100478468895,0.46609730848861286,0.6794,0.6981,0.6393,0.6591,0.4868,0.25,132,76,60,1.1053872108459473,0.5028142589118199,"[87, 22, 23]","[25, 37, 14]","[32, 13, 15]",19.621065855026245
5,9.960573506572391e-05,0.7210694063762262,0.75599703239634,268,0.6750062808063969,0.5559701492537313,0.46121743753322697,0.45593850288737586,0.6899,0.7063,0.6288,0.8258,0.4079,0.15,132,76,60,1.2471336126327515,0.5384615384615384,"[109, 14, 9]","[38, 31, 7]","[42, 9, 9]",19.922059774398804
6,9.93844170297569e-05,0.6515366026991798,0.8036435578270547,268,0.6258012294293255,0.45149253731343286,0.43851674641148325,0.43488106652056796,0.6365,0.6743,0.5666,0.4848,0.4474,0.3833,132,76,60,1.409877061843872,0.4399624765478424,"[64, 22, 46]","[22, 34, 20]","[22, 15, 23]",19.85409164428711
7,9.911436253643445e-05,0.5910812980432364,0.8465089440276976,268,0.6199123043816349,0.4552238805970149,0.4351940457203616,0.42973436656642766,0.6313,0.6629,0.5655,0.4924,0.5132,0.3,132,76,60,1.4596649408340454,0.42917448405253283,"[65, 30, 37]","[21, 39, 16]","[22, 20, 18]",19.96724534034729
8,9.879583809693738e-05,0.5460341226120065,0.8799769186381996,268,0.6172354893451063,0.47761194029850745,0.431685273790537,0.421325733567945,0.6282,0.663,0.5605,0.5758,0.5526,0.1667,132,76,60,1.5037692785263062,0.4699812382739212,"[76, 33, 23]","[28, 42, 6]","[29, 21, 10]",19.386743545532227
9,9.842915805643157e-05,0.5122854396149328,0.9010798779985162,268,0.6444269946277492,0.4626865671641791,0.42764486975013294,0.4185484558841976,0.6259,0.6898,0.6176,0.5303,0.5526,0.2,132,76,60,1.3749340772628784,0.4704502814258912,"[70, 39, 23]","[26, 42, 8]","[30, 18, 12]",19.753189086914062
10,9.801468428384717e-05,0.4917908695954579,0.914269227598714,268,0.6327449258902432,0.503731343283582,0.44824561403508767,0.45501726077343774,0.6076,0.6975,0.5931,0.6667,0.3947,0.2833,132,76,60,1.3393268585205078,0.4774859287054409,"[88, 14, 30]","[34, 30, 12]","[36, 7, 17]",19.841305255889893
11,9.75528258147577e-05,0.46321729968675296,0.9356194872640343,268,0.633377853388012,0.5,0.46618819776714515,0.4665539140770929,0.6154,0.7107,0.574,0.5758,0.5395,0.2833,132,76,60,1.3345952033996582,0.4648217636022514,"[76, 20, 36]","[23, 41, 12]","[29, 14, 17]",19.848291635513306
12,9.70440384477113e-05,0.45263881178643556,0.9418844283241282,268,0.6286417081478034,0.48507462686567165,0.4427963849016481,0.43479374703595847,0.631,0.6941,0.5608,0.5758,0.5526,0.2,132,76,60,1.349387764930725,0.46763602251407127,"[76, 35, 21]","[28, 42, 6]","[29, 19, 12]",19.860403537750244
13,9.64888242944126e-05,0.43199531417442916,0.9552386447943286,268,0.6596445428174337,0.5447761194029851,0.49792663476874005,0.5031336575937111,0.6438,0.7144,0.6207,0.6894,0.4211,0.3833,132,76,60,1.2947845458984375,0.5056285178236398,"[91, 14, 27]","[31, 32, 13]","[29, 8, 23]",19.844114542007446
