epoch,lr,train_loss,train_acc,val_n_patients,val_auc,val_accuracy,val_balanced_accuracy,val_macro_f1,val_sensitivity,val_specificity,val_ppv,val_npv,val_per_class_auc_0,val_per_class_auc_1,val_per_class_recall_0,val_per_class_recall_1,val_class_counts_0,val_class_counts_1,val_positive_rate,val_trivial_baseline_accuracy,val_val_loss,val_val_acc_slice,val_confusion_0,val_confusion_1,seconds
45,5.93690657292863e-05,0.2498974865310933,0.9988605287146763,177,0.539561777236762,0.5875706214689266,0.5219872185027389,0.5209654098542987,0.3584905660377358,0.6854838709677419,0.3275862068965517,0.7142857142857143,,,0.6855,0.3585,124,53,0.2994350282485876,0.7005649717514124,0.8492429852485657,0.5875706214689266,"[85, 39]","[34, 19]",8.140552043914795
46,5.7821723252011606e-05,0.25269030394506325,0.9974931631722881,177,0.5476262933657944,0.6497175141242938,0.5717437614120511,0.573062558356676,0.37735849056603776,0.7661290322580645,0.40816326530612246,0.7421875,,,0.7661,0.3774,124,53,0.2994350282485876,0.7005649717514124,0.8192411661148071,0.655367231638418,"[95, 29]","[33, 20]",7.781834840774536
47,5.6266661678215284e-05,0.2512658813810392,0.9986326344576116,177,0.5296713329275715,0.5988700564971752,0.5192483262325015,0.5193344807802639,0.32075471698113206,0.717741935483871,0.3269230769230769,0.712,,,0.7177,0.3208,124,53,0.2994350282485876,0.7005649717514124,0.9196510910987854,0.6031073446327684,"[89, 35]","[36, 17]",7.956522464752197
48,5.470541566592577e-05,0.2481920351847368,0.9993163172288059,177,0.5009129640900791,0.5988700564971752,0.5246500304321363,0.5244996027091452,0.33962264150943394,0.7096774193548387,0.3333333333333333,0.7154471544715447,,,0.7097,0.3396,124,53,0.2994350282485876,0.7005649717514124,0.9270976185798645,0.5932203389830508,"[88, 36]","[35, 18]",8.069246292114258
49,5.313952597646573e-05,0.25024322259393517,0.9981768459434822,177,0.4793061472915399,0.655367231638418,0.5163572732805843,0.5030149597238205,0.16981132075471697,0.8629032258064516,0.34615384615384615,0.7086092715231788,,,0.8629,0.1698,124,53,0.2994350282485876,0.7005649717514124,0.8211814761161804,0.6384180790960452,"[107, 17]","[44, 9]",8.00802993774414
50,5.1570537953906474e-05,0.2474303754112779,0.9988605287146763,177,0.4949786975045648,0.615819209039548,0.5043365794278758,0.5006637902422835,0.22641509433962265,0.782258064516129,0.3076923076923077,0.7028985507246377,,,0.7823,0.2264,124,53,0.2994350282485876,0.7005649717514124,0.8638836741447449,0.6426553672316384,"[97, 27]","[41, 12]",7.6180419921875
51,5.0000000000000057e-05,0.24771591089156506,0.9997721057429353,177,0.4940657334144857,0.615819209039548,0.498934875228241,0.49343434343434345,0.20754716981132076,0.7903225806451613,0.2972972972972973,0.7,,,0.7903,0.2075,124,53,0.2994350282485876,0.7005649717514124,0.8314133882522583,0.6186440677966102,"[98, 26]","[42, 11]",8.046199560165405
52,4.842946204609364e-05,0.2488182436474476,0.9990884229717412,177,0.5022824102251977,0.6610169491525424,0.5203895313451005,0.5066889632107023,0.16981132075471697,0.8709677419354839,0.36,0.7105263157894737,,,0.871,0.1698,124,53,0.2994350282485876,0.7005649717514124,0.8027127981185913,0.6567796610169492,"[108, 16]","[44, 9]",8.067390441894531
53,4.686047402353438e-05,0.2471488737038514,0.9997721057429353,177,0.5022824102251978,0.6045197740112994,0.512477175897748,0.5122047244094489,0.2830188679245283,0.7419354838709677,0.3191489361702128,0.7076923076923077,,,0.7419,0.283,124,53,0.2994350282485876,0.7005649717514124,0.8840276598930359,0.614406779661017,"[92, 32]","[38, 15]",8.045183897018433
54,4.529458433407433e-05,0.2484323089516152,0.9988605287146763,177,0.4808277541083384,0.6497175141242938,0.5231284236153378,0.5161375661375661,0.20754716981132076,0.8387096774193549,0.3548387096774194,0.7123287671232876,,,0.8387,0.2075,124,53,0.2994350282485876,0.7005649717514124,0.7991406321525574,0.6426553672316384,"[104, 20]","[42, 11]",8.248505115509033
55,4.3733338321784836e-05,0.24632581712554125,0.9993163172288059,177,0.48295800365185637,0.6384180790960452,0.5096622032866708,0.5005291005291005,0.18867924528301888,0.8306451612903226,0.3225806451612903,0.7054794520547946,,,0.8306,0.1887,124,53,0.2994350282485876,0.7005649717514124,0.8272978067398071,0.6468926553672316,"[103, 21]","[43, 10]",7.755391359329224
56,4.21782767479885e-05,0.24829351934608593,0.9988605287146763,177,0.4748934875228241,0.6440677966101694,0.5353012781497261,0.5340742907282832,0.2641509433962264,0.8064516129032258,0.3684210526315789,0.7194244604316546,,,0.8065,0.2642,124,53,0.2994350282485876,0.7005649717514124,0.8489747047424316,0.635593220338983,"[100, 24]","[39, 14]",8.035109043121338
57,4.0630934270713814e-05,0.24815038995734104,0.9977210574293528,177,0.5168898356664637,0.632768361581921,0.5434418746195983,0.5442661913250149,0.32075471698113206,0.7661290322580645,0.3695652173913043,0.7251908396946565,,,0.7661,0.3208,124,53,0.2994350282485876,0.7005649717514124,0.8643882274627686,0.6257062146892656,"[95, 29]","[36, 17]",8.074830532073975
58,3.909283793017293e-05,0.24802036337561248,0.9993163172288059,177,0.5156725502130249,0.655367231638418,0.5217589774802192,0.5117351784018451,0.18867924528301888,0.8548387096774194,0.35714285714285715,0.7114093959731543,,,0.8548,0.1887,124,53,0.2994350282485876,0.7005649717514124,0.8024606704711914,0.6454802259887006,"[106, 18]","[43, 10]",8.060056447982788
