epoch,lr,train_loss,train_acc,val_n_patients,val_auc,val_accuracy,val_balanced_accuracy,val_macro_f1,val_per_class_auc_0,val_per_class_auc_1,val_per_class_auc_2,val_per_class_recall_0,val_per_class_recall_1,val_per_class_recall_2,val_class_counts_0,val_class_counts_1,val_class_counts_2,val_confusion_0,val_confusion_1,val_confusion_2,val_val_loss,val_val_acc_slice,seconds
11,9.75528258147577e-05,0.45252649821835517,0.9376299376299376,99,0.5526499137015867,0.42424242424242425,0.43502923976608193,0.42481840447133196,0.5269,0.6251,0.5059,0.4167,0.3684,0.52,36,38,25,"[15, 5, 16]","[11, 14, 13]","[7, 5, 13]",1.851610541343689,0.3691529709228824,10.880902290344238
12,9.70440384477113e-05,0.4420811213742404,0.9419478650247881,99,0.5646515359601353,0.3838383838383838,0.3711111111111111,0.370511554173526,0.5132,0.6488,0.5319,0.3333,0.5,0.28,36,38,25,"[12, 10, 14]","[15, 19, 4]","[8, 10, 7]",1.5981899499893188,0.39823008849557523,10.769639253616333
13,9.64888242944126e-05,0.4287479119397689,0.9523428754197985,99,0.5450646158162217,0.3838383838383838,0.37500974658869396,0.3671500526522793,0.5763,0.547,0.5119,0.5556,0.2895,0.28,36,38,25,"[20, 7, 9]","[21, 11, 6]","[9, 9, 7]",1.64554762840271,0.3868520859671302,10.465037107467651
14,9.588773128419907e-05,0.41218293344194784,0.9616184231568847,99,0.5340890429577995,0.37373737373737376,0.3572904483430799,0.3549588776003871,0.5428,0.5746,0.4849,0.3056,0.5263,0.24,36,38,25,"[11, 11, 14]","[10, 20, 8]","[8, 11, 6]",1.6677132844924927,0.36788874841972186,10.83163857460022
15,9.5241352623301e-05,0.40433900321595634,0.9670558132096594,99,0.5311452366125935,0.3434343434343434,0.34204678362573104,0.3393162393162393,0.5013,0.5889,0.5032,0.4167,0.2895,0.32,36,38,25,"[15, 5, 16]","[16, 11, 11]","[11, 6, 8]",1.660489797592163,0.3527180783817952,10.66373586654663
16,9.455032620941843e-05,0.3952574639173197,0.9710538941308172,99,0.5665846302908905,0.3838383838383838,0.3689863547758285,0.3678812213091172,0.552,0.5699,0.5778,0.4722,0.3947,0.24,36,38,25,"[17, 10, 9]","[16, 15, 7]","[12, 7, 6]",1.5379472970962524,0.3994943109987358,10.746975421905518
17,9.381533400219321e-05,0.38465505307452424,0.977610746841516,99,0.5747130745520161,0.41414141414141414,0.4073489278752436,0.39392630512451343,0.5979,0.5971,0.5292,0.6389,0.2632,0.32,36,38,25,"[23, 5, 8]","[22, 10, 6]","[14, 3, 8]",1.6689902544021606,0.40328697850821743,10.690458059310913
18,9.303710135019722e-05,0.378643914983308,0.980649288341596,99,0.5390938351967974,0.3838383838383838,0.36947368421052634,0.36915349143610016,0.5384,0.5897,0.4892,0.5,0.3684,0.24,36,38,25,"[18, 6, 12]","[21, 14, 3]","[13, 6, 6]",1.5753282308578491,0.3754740834386852,10.536576986312866
19,9.22163962751008e-05,0.3724753914995802,0.9830481368942907,99,0.5313305314024325,0.3939393939393939,0.37727095516569203,0.379434717030625,0.5304,0.5906,0.473,0.4444,0.4474,0.24,36,38,25,"[16, 8, 12]","[13, 17, 8]","[13, 6, 6]",1.540014386177063,0.37168141592920356,10.764890909194946
20,9.135402871372814e-05,0.36508460314049257,0.9876859107628339,99,0.5662740193389221,0.41414141414141414,0.4008382066276803,0.40348033868370475,0.47,0.6618,0.567,0.5278,0.3947,0.28,36,38,25,"[19, 7, 10]","[19, 15, 4]","[16, 2, 7]",1.4541430473327637,0.3969658659924147,10.668964862823486
21,9.045084971874742e-05,0.3610248721238805,0.9881656804733728,99,0.5297844817440254,0.37373737373737376,0.3556530214424951,0.3539222452265931,0.489,0.569,0.5314,0.4722,0.3947,0.2,36,38,25,"[17, 8, 11]","[19, 15, 4]","[12, 8, 5]",1.5359134674072266,0.36283185840707965,10.702359199523926
22,8.950775061878456e-05,0.35815304747471216,0.989285143131297,99,0.5707481578021315,0.43434343434343436,0.4265302144249512,0.4262234201856843,0.5123,0.588,0.6119,0.4722,0.4474,0.36,36,38,25,"[17, 8, 11]","[13, 17, 8]","[9, 7, 9]",1.4782992601394653,0.39570164348925413,10.559513807296753
23,8.852566213878951e-05,0.35310734441218217,0.9920038381576843,99,0.5585258585344867,0.37373737373737376,0.3633138401559454,0.36685948249184697,0.5198,0.6109,0.5449,0.3889,0.4211,0.28,36,38,25,"[14, 7, 15]","[14, 16, 8]","[12, 6, 7]",1.42865788936615,0.38305941845764857,10.648410320281982
24,8.750555348152303e-05,0.351209856768751,0.991843914920838,99,0.5313365233976873,0.36363636363636365,0.35649122807017547,0.35182031083670423,0.4872,0.5971,0.5097,0.5,0.2895,0.28,36,38,25,"[18, 7, 11]","[21, 11, 6]","[13, 5, 7]",1.6447784900665283,0.36030341340075855,10.785046100616455
25,8.644843137107063e-05,0.3472104483597873,0.992323684631377,99,0.5332230281420196,0.36363636363636365,0.35454191033138405,0.3613651448776897,0.4612,0.5979,0.5405,0.3889,0.3947,0.28,36,38,25,"[14, 6, 16]","[16, 15, 7]","[15, 3, 7]",1.5182936191558838,0.36030341340075855,10.719733238220215
26,8.535533905932742e-05,0.34232158407714297,0.9960019190788422,99,0.5652984045305013,0.4444444444444444,0.42764132553606243,0.4292291715883141,0.5278,0.6324,0.5357,0.5556,0.4474,0.28,36,38,25,"[20, 4, 12]","[14, 17, 7]","[13, 5, 7]",1.5058053731918335,0.4020227560050569,10.796763181686401
27,8.422735529643448e-05,0.34056192090296655,0.9953622261314569,99,0.5905302497671399,0.4444444444444444,0.43432748538011695,0.4341986255029733,0.552,0.6385,0.5811,0.4167,0.5263,0.36,36,38,25,"[15, 9, 12]","[9, 20, 9]","[9, 7, 9]",1.425891399383545,0.40707964601769914,10.621508598327637
28,8.306559326618263e-05,0.34142892661522467,0.9953622261314569,99,0.5631141352673324,0.43434343434343436,0.422943469785575,0.4257285498664809,0.5163,0.613,0.56,0.5278,0.4211,0.32,36,38,25,"[19, 8, 9]","[19, 16, 3]","[13, 4, 8]",1.4851969480514526,0.3868520859671302,10.762773036956787
29,8.187119948743452e-05,0.33612502717445625,0.9964816887893811,99,0.5907569542781891,0.45454545454545453,0.43495126705653026,0.4355383955383956,0.5366,0.6368,0.5989,0.4722,0.5526,0.28,36,38,25,"[17, 8, 11]","[11, 21, 6]","[11, 7, 7]",1.3701003789901733,0.40707964601769914,10.669332265853882
30,8.064535268264887e-05,0.33258149369552614,0.9971213817367663,99,0.5914663399995583,0.3939393939393939,0.3803703703703704,0.3806262230919765,0.5198,0.6519,0.6027,0.3611,0.5,0.28,36,38,25,"[13, 13, 10]","[12, 19, 7]","[12, 6, 7]",1.3808984756469727,0.4108723135271808,10.638742923736572
31,7.938926261462371e-05,0.33192696411972256,0.997441228210459,99,0.5578741274657294,0.40404040404040403,0.396140350877193,0.39563580274917204,0.5331,0.5854,0.5551,0.5,0.3684,0.32,36,38,25,"[18, 10, 8]","[18, 14, 6]","[12, 5, 8]",1.4843571186065674,0.3919089759797724,10.738213300704956
32,7.810416889260659e-05,0.3309018311835319,0.9963217655525348,99,0.5932707002029215,0.41414141414141414,0.4073489278752436,0.39459401709401715,0.5631,0.6346,0.5822,0.6389,0.2632,0.32,36,38,25,"[23, 3, 10]","[21, 10, 7]","[16, 1, 8]",1.5116525888442993,0.40960809102402024,10.792980432510376
33,7.679133974894988e-05,0.3308641149123421,0.9971213817367663,99,0.5933605177551108,0.43434343434343436,0.42099415204678364,0.4228844228844229,0.5661,0.6372,0.5768,0.4167,0.5263,0.32,36,38,25,"[15, 8, 13]","[12, 20, 6]","[11, 6, 8]",1.3600318431854248,0.404551201011378,10.745126724243164
34,7.545207078751862e-05,0.327234001897839,0.9976011514473053,99,0.545199312190013,0.35353535353535354,0.34935672514619887,0.356856800658732,0.47,0.6083,0.5573,0.3333,0.3947,0.32,36,38,25,"[12, 3, 21]","[13, 15, 10]","[12, 5, 8]",1.5137215852737427,0.3577749683944374,10.803605556488037
35,7.408768370508582e-05,0.32626105094554614,0.9985606908683832,99,0.539902070880884,0.40404040404040403,0.3901169590643275,0.39296703296703295,0.4956,0.6333,0.4908,0.4167,0.4737,0.28,36,38,25,"[15, 9, 12]","[14, 18, 6]","[13, 5, 7]",1.4490981101989746,0.3754740834386852,10.792704105377197
36,7.26995249869774e-05,0.32697617643531107,0.9984007676315368,99,0.5643357421269414,0.40404040404040403,0.38750487329434696,0.3871459156785244,0.5556,0.6169,0.5205,0.5278,0.3947,0.24,36,38,25,"[19, 6, 11]","[19, 15, 4]","[14, 5, 6]",1.407692313194275,0.40075853350189633,10.329973459243774
37,7.12889645782537e-05,0.3254243236683892,0.9990404605789222,99,0.5558246218882784,0.41414141414141414,0.3957894736842105,0.3951118173076429,0.5181,0.6402,0.5092,0.5,0.4474,0.24,36,38,25,"[18, 9, 9]","[17, 17, 4]","[12, 7, 6]",1.4183313846588135,0.38558786346396967,10.810954332351685
38,6.985739453173908e-05,0.32503121158094117,0.99696145849992,99,0.5414196670615038,0.42424242424242425,0.4060233918128655,0.4024249652156629,0.5269,0.6087,0.4886,0.5833,0.3947,0.24,36,38,25,"[21, 6, 9]","[20, 15, 3]","[13, 6, 6]",1.4470711946487427,0.3906447534766119,10.76941204071045
