epoch,lr,train_loss,train_acc,val_n_patients,val_auc,val_accuracy,val_balanced_accuracy,val_macro_f1,val_per_class_auc_0,val_per_class_auc_1,val_per_class_auc_2,val_per_class_recall_0,val_per_class_recall_1,val_per_class_recall_2,val_class_counts_0,val_class_counts_1,val_class_counts_2,val_val_loss,val_val_acc_slice,val_confusion_0,val_confusion_1,val_confusion_2,seconds
13,9.64888242944126e-05,0.5564402570119941,0.9906850218448603,268,0.9984630649223409,0.9813432835820896,0.9859130520895226,0.9785238000924275,0.9977,1.0,0.9977,0.9779,1.0,0.9798,136,33,99,0.30311185121536255,0.9713883677298312,"[133, 1, 2]","[0, 33, 0]","[1, 1, 97]",20.032647132873535
14,9.588773128419907e-05,0.557695193357926,0.9922512571098838,268,0.9982744453717786,0.9664179104477612,0.9702911467617351,0.9668529959792096,0.9982,0.9994,0.9973,0.9412,0.9697,1.0,136,33,99,0.3440062403678894,0.949812382739212,"[128, 1, 7]","[0, 32, 1]","[0, 0, 99]",19.997395515441895
15,9.5241352623301e-05,0.5540713020232256,0.9936526255049047,268,0.9967142527590683,0.9552238805970149,0.9611061596355714,0.95817633304978,0.9948,0.9997,0.9956,0.9338,0.9697,0.9798,136,33,99,0.34925347566604614,0.9465290806754222,"[127, 1, 8]","[0, 32, 1]","[2, 0, 97]",19.99846363067627
16,9.455032620941843e-05,0.5564700425305004,0.9920863902398813,268,0.9958660928328542,0.9738805970149254,0.9675430778371955,0.971959022258762,0.9936,0.9997,0.9943,0.9632,0.9394,1.0,136,33,99,0.3333941102027893,0.9554409005628518,"[131, 0, 5]","[0, 31, 2]","[0, 0, 99]",20.1061794757843
17,9.381533400219321e-05,0.5567069581547276,0.994064792679911,268,0.9964750767918189,0.9664179104477612,0.9779411764705882,0.9706730476966564,0.9942,1.0,0.9952,0.9338,1.0,1.0,136,33,99,0.3274634778499603,0.9568480300187617,"[127, 1, 8]","[0, 33, 0]","[0, 0, 99]",20.07798433303833
18,9.303710135019722e-05,0.550197896594984,0.9942296595499135,268,0.9984032956318023,0.9701492537313433,0.9785601109130521,0.9734660033167497,0.9977,1.0,0.9975,0.9559,1.0,0.9798,136,33,99,0.31244778633117676,0.9629455909943715,"[130, 1, 5]","[0, 33, 0]","[2, 0, 97]",20.044578552246094
19,9.22163962751008e-05,0.5548451217438793,0.9927458577198912,268,0.9974305797269598,0.9253731343283582,0.9344919786096257,0.9227556869763701,0.9959,1.0,0.9964,0.9853,1.0,0.8182,136,33,99,0.3958817422389984,0.9282363977485929,"[134, 1, 1]","[0, 33, 0]","[14, 4, 81]",19.98047971725464
20,9.135402871372814e-05,0.5514350018805128,0.9948891270299234,268,0.9976348280929729,0.9813432835820896,0.979179045355516,0.981641649303341,0.9965,1.0,0.9964,0.9779,0.9697,0.9899,136,33,99,0.2964615523815155,0.9718574108818011,"[133, 0, 3]","[0, 32, 1]","[1, 0, 98]",19.750324487686157
21,9.045084971874742e-05,0.5504788867364603,0.9948066935949221,268,0.9986881647479029,0.9738805970149254,0.9742770845712023,0.9759148554310676,0.9981,0.9999,0.9981,0.9632,0.9697,0.9899,136,33,99,0.309480220079422,0.9606003752345216,"[131, 0, 5]","[0, 32, 1]","[1, 0, 98]",19.673458576202393
22,8.950775061878456e-05,0.5513937851630121,0.9948891270299234,268,0.9981415614015258,0.9776119402985075,0.9834620716973658,0.9756250821862062,0.9968,0.9999,0.9977,0.9706,1.0,0.9798,136,33,99,0.3034290075302124,0.9671669793621013,"[132, 1, 3]","[0, 33, 0]","[1, 1, 97]",20.059900999069214
23,8.852566213878951e-05,0.5537814969782994,0.9949715604649245,268,0.9846995439593158,0.8955223880597015,0.9182263814616757,0.9124311160672143,0.9821,0.9903,0.9817,0.8456,0.9697,0.9394,136,33,99,0.48864179849624634,0.8878986866791745,"[115, 0, 21]","[0, 32, 1]","[5, 1, 93]",20.030128240585327
24,8.750555348152303e-05,0.5477679215439782,0.9967026625999506,268,0.9972236212338021,0.9701492537313433,0.9803921568627452,0.9769540060802197,0.9954,1.0,0.9963,0.9412,1.0,1.0,136,33,99,0.3327319622039795,0.9582551594746717,"[128, 0, 8]","[0, 33, 0]","[0, 0, 99]",20.01644253730774
25,8.644843137107063e-05,0.549661797512571,0.9953837276399308,268,0.9773349378595118,0.7425373134328358,0.8223163002574768,0.7941634476379069,0.9715,0.989,0.9714,0.5074,0.9697,0.9899,136,33,99,0.8648548126220703,0.7420262664165104,"[69, 0, 67]","[0, 32, 1]","[0, 1, 98]",20.0442214012146
26,8.535533905932742e-05,0.5493271934377834,0.9962904954249444,268,0.9983607393109656,0.9738805970149254,0.9810110913052089,0.976350774010986,0.9978,1.0,0.9973,0.9632,1.0,0.9798,136,33,99,0.32500767707824707,0.9535647279549718,"[131, 1, 4]","[0, 33, 0]","[2, 0, 97]",20.02968120574951
27,8.422735529643448e-05,0.5509919624180818,0.9955485945099333,268,0.9977226508617911,0.9664179104477612,0.9779411764705882,0.9741004022703477,0.9962,1.0,0.997,0.9338,1.0,1.0,136,33,99,0.34962931275367737,0.948405253283302,"[127, 0, 9]","[0, 33, 0]","[0, 0, 99]",19.941121578216553
28,8.306559326618263e-05,0.5458326276043813,0.9975269969499629,268,0.9988398458421083,0.9664179104477612,0.9761091305208952,0.9577207901497031,0.9986,1.0,0.998,0.9485,1.0,0.9798,136,33,99,0.305838018655777,0.9629455909943715,"[129, 3, 4]","[0, 33, 0]","[0, 2, 97]",19.970091342926025
29,8.187119948743452e-05,0.5453281655727062,0.9961256285549419,268,0.9963568694301822,0.9626865671641791,0.967840166369578,0.96743930973969,0.9932,0.9999,0.996,0.9338,0.9697,1.0,136,33,99,0.3664489686489105,0.9441838649155723,"[127, 0, 9]","[0, 32, 1]","[0, 0, 99]",20.05773162841797
30,8.064535268264887e-05,0.5484338693867983,0.9956310279449344,268,0.9964416030592501,0.9701492537313433,0.9803921568627452,0.9735417516997421,0.9948,1.0,0.9946,0.9412,1.0,1.0,136,33,99,0.32494381070137024,0.9620075046904315,"[128, 1, 7]","[0, 33, 0]","[0, 0, 99]",19.99291157722473
31,7.938926261462371e-05,0.5466855399518795,0.9967026625999506,268,0.9913246522054407,0.8805970149253731,0.8968360071301248,0.8805541779927871,0.9804,0.9997,0.9938,0.9632,1.0,0.7273,136,33,99,0.6024512648582458,0.8705440900562852,"[131, 4, 1]","[0, 33, 0]","[24, 3, 72]",20.130988836288452
32,7.810416889260659e-05,0.5469717224337441,0.9974445635149617,268,0.9995752425051068,0.9589552238805971,0.9730392156862745,0.9684076090609666,0.9994,1.0,0.9993,0.9191,1.0,1.0,136,33,99,0.3478136658668518,0.9446529080675422,"[125, 0, 11]","[0, 33, 0]","[0, 0, 99]",19.95537281036377
33,7.679133974894988e-05,0.5469892314885417,0.9979391641249691,268,0.9982617992546268,0.9738805970149254,0.9733610615963557,0.9762617087709339,0.9977,0.9991,0.998,0.9706,0.9697,0.9798,136,33,99,0.31461018323898315,0.9695121951219512,"[132, 0, 4]","[1, 32, 0]","[2, 0, 97]",19.970427989959717
34,7.545207078751862e-05,0.5470168837199118,0.996537795729948,268,0.9991160590708102,0.9776119402985075,0.9825460487225194,0.9825460487225194,0.9987,1.0,0.9987,0.9779,1.0,0.9697,136,33,99,0.3074228763580322,0.9666979362101313,"[133, 0, 3]","[0, 33, 0]","[3, 0, 96]",20.15086317062378
35,7.408768370508582e-05,0.5441854079295813,0.9975269969499629,268,0.9963125790331673,0.9776119402985075,0.9843780946722124,0.9760667251975418,0.9952,1.0,0.9938,0.9632,1.0,0.9899,136,33,99,0.33669427037239075,0.951688555347092,"[131, 2, 3]","[0, 33, 0]","[1, 0, 98]",18.95770788192749
36,7.26995249869774e-05,0.5445650122877339,0.9981864644299728,268,0.9977670877521652,0.9738805970149254,0.9819271142800555,0.9760118257558461,0.9967,0.9999,0.9968,0.9559,1.0,0.9899,136,33,99,0.31137990951538086,0.9601313320825516,"[130, 0, 6]","[0, 33, 0]","[0, 1, 98]",13.35118317604065
37,7.12889645782537e-05,0.5469554208999671,0.9974445635149617,268,0.9970869131634993,0.9589552238805971,0.9635571400277283,0.96069205632022,0.997,0.9985,0.9958,0.9412,0.9697,0.9798,136,33,99,0.33388659358024597,0.9545028142589118,"[128, 0, 8]","[0, 32, 1]","[1, 1, 97]",19.677316665649414
38,6.985739453173908e-05,0.5432847985017724,0.9982688978649741,268,0.9994267970440109,0.9738805970149254,0.9706129926718162,0.9718725718725719,0.9996,0.9997,0.999,0.9926,0.9697,0.9495,136,33,99,0.2997063100337982,0.9704502814258912,"[135, 0, 1]","[0, 32, 1]","[4, 1, 94]",18.784406185150146
39,6.840622763423397e-05,0.541932535961586,0.9981040309949716,268,0.9964085321834192,0.9514925373134329,0.9589770251534958,0.9512175510192842,0.9945,1.0,0.9947,0.9779,1.0,0.899,136,33,99,0.36746370792388916,0.9413696060037523,"[133, 1, 2]","[0, 33, 0]","[8, 2, 89]",20.034889221191406
40,6.693689601226464e-05,0.5483349331645165,0.9982688978649741,268,0.9989291224795943,0.9589552238805971,0.9730392156862745,0.9616547935182735,0.9987,0.9997,0.9983,0.9191,1.0,1.0,136,33,99,0.3552972674369812,0.9474671669793621,"[125, 2, 9]","[0, 33, 0]","[0, 0, 99]",20.112439393997192
41,6.545084971874744e-05,0.54441829848374,0.9984337647349765,268,0.9959444379488666,0.9402985074626866,0.9522182610417905,0.9432900891040591,0.9973,0.9952,0.9953,0.8971,0.9697,0.9899,136,33,99,0.4296654462814331,0.9160412757973734,"[122, 1, 13]","[0, 32, 1]","[0, 1, 98]",19.860303163528442
42,6.394955530196154e-05,0.5430279587807064,0.9981864644299728,268,0.9999230177397599,0.9738805970149254,0.9751931075460488,0.9759708840581754,0.9999,1.0,0.9999,0.9559,0.9697,1.0,136,33,99,0.2874298393726349,0.9681050656660413,"[130, 0, 6]","[0, 32, 1]","[0, 0, 99]",20.009416341781616
43,6.24344943582428e-05,0.5418951028099497,0.9988459319099827,268,0.9973309327622412,0.9552238805970149,0.9629382055852643,0.9617756445342653,0.998,0.9988,0.9952,0.9191,0.9697,1.0,136,33,99,0.3480850160121918,0.949343339587242,"[125, 0, 11]","[0, 32, 1]","[0, 0, 99]",20.042857885360718
44,6.0907162069827195e-05,0.5457503551721828,0.9981864644299728,268,0.9990947809103918,0.9776119402985075,0.9852941176470589,0.9826772814388914,0.9987,1.0,0.9986,0.9559,1.0,1.0,136,33,99,0.29543396830558777,0.9681050656660413,"[130, 0, 6]","[0, 33, 0]","[0, 0, 99]",20.024126291275024
45,5.93690657292863e-05,0.5420615797079795,0.9987634984749815,268,0.9965711960717737,0.9440298507462687,0.9479352346999406,0.9493781381985608,0.9968,0.9983,0.9946,0.9044,0.9394,1.0,136,33,99,0.39334261417388916,0.9282363977485929,"[123, 0, 13]","[0, 31, 2]","[0, 0, 99]",19.9408917427063
46,5.7821723252011606e-05,0.5449110073108153,0.998598631604979,268,0.9987916163321718,0.9514925373134329,0.9595712022182611,0.9551168062964797,0.9989,0.9992,0.9982,0.9191,0.9697,0.9899,136,33,99,0.35067105293273926,0.9451219512195121,"[125, 0, 11]","[0, 32, 1]","[0, 1, 98]",20.166075706481934
47,5.6266661678215284e-05,0.5440116456547276,0.9979391641249691,268,0.9976241809867977,0.9850746268656716,0.9816300257476729,0.9845150913047592,0.9979,0.9977,0.9973,0.9853,0.9697,0.9899,136,33,99,0.28930744528770447,0.9709193245778611,"[134, 0, 2]","[0, 32, 1]","[1, 0, 98]",20.05971670150757
48,5.470541566592577e-05,0.5455571920595994,0.9983513312999752,268,0.99720964389721,0.9738805970149254,0.9828431372549019,0.9764159226067223,0.9958,0.9999,0.9959,0.9485,1.0,1.0,136,33,99,0.3281174302101135,0.9587242026266416,"[129, 1, 6]","[0, 33, 0]","[0, 0, 99]",19.899571418762207
49,5.313952597646573e-05,0.541054507176861,0.9988459319099827,268,0.9989191115286234,0.9776119402985075,0.9825460487225194,0.9692113882590073,0.9984,0.9999,0.9984,0.9779,1.0,0.9697,136,33,99,0.3037759065628052,0.9737335834896811,"[133, 2, 1]","[0, 33, 0]","[1, 2, 96]",20.00386929512024
50,5.1570537953906474e-05,0.5422706418473333,0.9986810650399802,268,0.9987284376424648,0.9776119402985075,0.9843780946722124,0.9725983824567117,0.9982,1.0,0.998,0.9632,1.0,0.9899,136,33,99,0.2994033694267273,0.9681050656660413,"[131, 2, 3]","[0, 33, 0]","[0, 1, 98]",19.83696961402893
51,5.0000000000000057e-05,0.5440738329872846,0.9994229659549914,268,0.9995951656019529,0.9813432835820896,0.9859130520895226,0.9754928326398936,0.9994,1.0,0.9993,0.9779,1.0,0.9798,136,33,99,0.27819207310676575,0.9737335834896811,"[133, 2, 1]","[0, 33, 0]","[1, 1, 97]",20.03743577003479
52,4.842946204609364e-05,0.5434816646788188,0.9993405325199901,268,0.995808532007627,0.9701492537313433,0.9709100812041989,0.972996373128877,0.9938,1.0,0.9937,0.9632,0.9697,0.9798,136,33,99,0.31317946314811707,0.9634146341463414,"[131, 0, 5]","[0, 32, 1]","[2, 0, 97]",20.123077869415283
53,4.686047402353438e-05,0.5457669787115654,0.998928365344984,268,0.99861025412496,0.9813432835820896,0.9877450980392157,0.9855476221225931,0.9982,1.0,0.9977,0.9632,1.0,1.0,136,33,99,0.30466464161872864,0.9638836772983115,"[131, 0, 5]","[0, 33, 0]","[0, 0, 99]",19.95609474182129
54,4.529458433407433e-05,0.5421975063241901,0.9992580990849889,268,0.9987365680238983,0.9776119402985075,0.9776440879382057,0.9788256760497341,0.9979,1.0,0.9983,0.9632,0.9697,1.0,136,33,99,0.3223065733909607,0.9624765478424016,"[131, 0, 5]","[0, 32, 1]","[0, 0, 99]",20.025097846984863
55,4.3733338321784836e-05,0.5447862301386942,0.998928365344984,268,0.9980759451558286,0.9626865671641791,0.9525401069518716,0.959609167847154,0.9969,0.9997,0.9975,0.9485,0.9091,1.0,136,33,99,0.35106149315834045,0.9441838649155723,"[129, 0, 7]","[1, 30, 2]","[0, 0, 99]",20.036435842514038
56,4.21782767479885e-05,0.5421218752576045,0.9990932322149864,268,0.9993284378182569,0.9850746268656716,0.9901960784313726,0.9884242155558839,0.9989,1.0,0.999,0.9706,1.0,1.0,136,33,99,0.2952749729156494,0.9704502814258912,"[132, 0, 4]","[0, 33, 0]","[0, 0, 99]",20.149553775787354
57,4.0630934270713814e-05,0.5431905313607699,0.9995053993899926,268,0.9997504851860054,0.9925373134328358,0.9950980392156863,0.9908806979433745,0.9996,1.0,0.9996,0.9853,1.0,1.0,136,33,99,0.2736112177371979,0.9821763602251408,"[134, 1, 1]","[0, 33, 0]","[0, 0, 99]",20.12234139442444
58,3.909283793017293e-05,0.5402468768676325,0.9995878328249939,268,0.9992686685277183,0.9850746268656716,0.9892800554565261,0.9883950617283951,0.9989,1.0,0.9989,0.9779,1.0,0.9899,136,33,99,0.2957751154899597,0.9723264540337712,"[133, 0, 3]","[0, 33, 0]","[1, 0, 98]",19.997499465942383
59,3.75655056417573e-05,0.5411825044050367,0.9995878328249939,268,0.9988004025051537,0.9813432835820896,0.9800950683303625,0.9820753479408565,0.9977,1.0,0.9987,0.9706,0.9697,1.0,136,33,99,0.29347753524780273,0.9638836772983115,"[132, 0, 4]","[1, 32, 0]","[0, 0, 99]",20.109742403030396
60,3.605044469803859e-05,0.5422689110672039,0.9997526996949962,268,0.9991586153916471,0.9925373134328358,0.9950980392156863,0.9941975308641974,0.9986,1.0,0.9989,0.9853,1.0,1.0,136,33,99,0.2864225506782532,0.974202626641651,"[134, 0, 2]","[0, 33, 0]","[0, 0, 99]",19.683043003082275
61,3.454915028125269e-05,0.5427523622331217,0.9993405325199901,268,0.9990417869377146,0.9850746268656716,0.9901960784313726,0.9884242155558839,0.9984,1.0,0.9987,0.9706,1.0,1.0,136,33,99,0.29851672053337097,0.9718574108818011,"[132, 0, 4]","[0, 33, 0]","[0, 0, 99]",20.318798303604126
62,3.3063103987735474e-05,0.5422073677458578,0.9995053993899926,268,0.9994996153084389,0.9925373134328358,0.9950980392156863,0.9941975308641974,0.9993,1.0,0.9992,0.9853,1.0,1.0,136,33,99,0.29449501633644104,0.974202626641651,"[134, 0, 2]","[0, 33, 0]","[0, 0, 99]",20.19079899787903
63,3.159377236576616e-05,0.5424885591408375,0.9992580990849889,268,0.9993284378182569,0.9925373134328358,0.9950980392156863,0.9941975308641974,0.9989,1.0,0.999,0.9853,1.0,1.0,136,33,99,0.2859939634799957,0.975609756097561,"[134, 0, 2]","[0, 33, 0]","[0, 0, 99]",20.103561878204346
64,3.0142605468261005e-05,0.5425424548290536,0.9997526996949962,268,0.9961496503658581,0.9776119402985075,0.9776440879382057,0.9788256760497341,0.9958,0.9981,0.9946,0.9632,0.9697,1.0,136,33,99,0.30282604694366455,0.9681050656660413,"[131, 0, 5]","[0, 32, 1]","[0, 0, 99]",20.130537748336792
65,2.8711035421746404e-05,0.5437250204151554,0.9995053993899926,268,0.9993270827546846,0.9925373134328358,0.9950980392156863,0.9941975308641974,0.999,1.0,0.999,0.9853,1.0,1.0,136,33,99,0.2799946963787079,0.9803001876172608,"[134, 0, 2]","[0, 33, 0]","[0, 0, 99]",19.957616329193115
66,2.73004750130227e-05,0.5422937860002267,0.9991756656499876,268,0.9996363668592175,0.9888059701492538,0.9840810061398297,0.9878417878417879,0.9994,1.0,0.9995,0.9926,0.9697,0.9899,136,33,99,0.2793920338153839,0.973264540337711,"[135, 0, 1]","[1, 32, 0]","[1, 0, 98]",20.137234449386597
67,2.5912316294914263e-05,0.5411383091356854,0.9997526996949962,268,0.9982837570507254,0.9888059701492538,0.9926470588235294,0.9913074035029315,0.9977,1.0,0.9972,0.9779,1.0,1.0,136,33,99,0.2831188142299652,0.976078799249531,"[133, 0, 3]","[0, 33, 0]","[0, 0, 99]",20.281097650527954
68,2.4547929212481466e-05,0.5443895192327508,0.9991756656499876,268,0.995582053274361,0.9328358208955224,0.9558823529411765,0.9450462392305092,0.9924,1.0,0.9943,0.8676,1.0,1.0,136,33,99,0.41605085134506226,0.9207317073170732,"[118, 1, 17]","[0, 33, 0]","[0, 0, 99]",20.091967344284058
69,2.320866025105019e-05,0.5413920495527986,0.999670266259995,268,0.9992501004944444,0.996268656716418,0.9975490196078431,0.9970949458238301,0.9989,1.0,0.9989,0.9926,1.0,1.0,136,33,99,0.28531402349472046,0.9765478424015009,"[135, 0, 1]","[0, 33, 0]","[0, 0, 99]",16.82667303085327
70,2.1895831107393498e-05,0.5444297296827343,0.9997526996949962,268,0.9981949820750725,0.9813432835820896,0.9877450980392157,0.9855476221225931,0.9972,1.0,0.9974,0.9632,1.0,1.0,136,33,99,0.30225735902786255,0.9695121951219512,"[131, 0, 5]","[0, 33, 0]","[0, 0, 99]",12.920069217681885
71,2.061073738537638e-05,0.5407641386221251,0.999670266259995,268,0.9987497158028832,0.9925373134328358,0.9950980392156863,0.9941975308641974,0.9982,1.0,0.9981,0.9853,1.0,1.0,136,33,99,0.2856352925300598,0.976078799249531,"[134, 0, 2]","[0, 33, 0]","[0, 0, 99]",14.427581787109375
72,1.9354647317351198e-05,0.542078726506471,0.9998351331299975,268,0.9990019407440222,0.9776119402985075,0.9852941176470589,0.9826772814388914,0.9984,1.0,0.9986,0.9559,1.0,1.0,136,33,99,0.31628572940826416,0.9666979362101313,"[130, 0, 6]","[0, 33, 0]","[0, 0, 99]",20.624565839767456
